 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
  1218   10.784              21           58103           14523          0.2039;
  1219   10.793              20           58358           14585          0.2002;
  1220   10.802              20           58607           14649          0.1966;
  1221   10.811              20           58854           14713          0.1923;
  1222   10.820              19           59104           14776          0.1886;
  1223   10.829              19           59356           14837          0.1850;
  1224   10.838              19           59608           14897          0.1813;
  1225   10.846              18           59854           14959          0.1777;
  1226   10.855              18           60095           15022          0.1734;
  1227   10.864              17           60338           15083          0.1697;
  1228   10.873              17           60583           15143          0.1661;
  1229   10.882              17           60828           15202          0.1618;
  1230   10.891              16           61068           15262          0.1581;
  1231   10.899              16           61303           15323          0.1545;
  1232   10.908              15           61537           15383          0.1502;
  1233   10.917              15           61774           15442          0.1465;
  1234   10.926              15           62011           15499          0.1422;
  1235   10.935              14           62246           15557          0.1386;
  1236   10.944              14           62475           15616          0.1343;
  1237   10.953              13           62700           15675          0.1306;
  1238   10.961              13           62927           15732          0.1264;
  1239   10.970              12           63154           15788          0.1221;
  1240   10.979              12           63382           15843          0.1184;
  1241   10.988              12           63607           15897          0.1142;
  1242   10.997              11           63824           15954          0.1105;
  1243   11.006              11           64039           16010          0.1062;
  1244   11.015              10           64254           16064          0.1020;
  1245   11.023              10           64471           16117          0.0983;
  1246   11.032              10           64687           16169          0.0940;
  1247   11.041               9           64901           16221          0.0897;
  1248   11.050               9           65107           16274          0.0855;
  1249   11.059               8           65311           16328          0.0818;
  1250   11.068               8           65517           16379          0.0775;
  1251   11.077               7           65722           16430          0.0733;
  1252   11.085               7           65927           16480          0.0690;
  1253   11.094               7           66130           16530          0.0647;
  1254   11.103               6           66328           16580          0.0611;
  1255   11.112               6           66522           16630          0.0568;
  1256   11.121               5           66715           16680          0.0525;
  1257   11.130               5           66908           16728          0.0482;
  1258   11.139               4           67101           16775          0.0440;
  1259   11.147               4           67292           16821          0.0397;
  1260   11.156               4           67479           16867          0.0354;
  1261   11.165               3           67661           16914          0.0317;
  1262   11.174               3           67840           16961          0.0275;
  1263   11.183               2           68018           17006          0.0232;
  1264   11.192               2           68195           17050          0.0189;
  1265   11.201               1           68370           17093          0.0147;
  1266   11.209               1           68544           17135          0.0104;
  1267   11.218               1           68716           17177          0.0061;
  1268   11.227               0           68883           17219          0.0018;
  1269   11.236              -0           69045           17261         -0.0024;
  1270   11.245              -1           69205           17302         -0.0067;
  1271   11.254              -1           69365           17342         -0.0104;
  1272   11.263              -2           69523           17382         -0.0147;
  1273   11.271              -2           69679           17421         -0.0189;
  1274   11.280              -2           69833           17459         -0.0232;
  1275   11.289              -3           69984           17496         -0.0275;
  1276   11.298              -3           70133           17532         -0.0317;
  1277   11.307              -4           70278           17569         -0.0360;
  1278   11.316              -4           70418           17606         -0.0403;
  1279   11.324              -5           70557           17641         -0.0446;
  1280   11.333              -5           70694           17676         -0.0482;
  1281   11.342              -5           70828           17709         -0.0525;
  1282   11.351              -6           70960           17742         -0.0568;
  1283   11.360              -6           71090           17774         -0.0611;
  1284   11.369              -7           71217           17805         -0.0653;
  1285   11.378              -7           71341           17835         -0.0696;
  1286   11.386              -8           71462           17866         -0.0733;
  1287   11.395              -8           71579           17895         -0.0775;
  1288   11.404              -8           71692           17925         -0.0818;
  1289   11.413              -9           71803           17953         -0.0861;
  1290   11.422              -9           71912           17981         -0.0897;
  1291   11.431             -10           72018           18007         -0.0940;
  1292   11.440             -10           72122           18033         -0.0983;
  1293   11.448             -11           72222           18058         -0.1026;
  1294   11.457             -11           72320           18083         -0.1062;
  1295   11.466             -11           72416           18106         -0.1105;
  1296   11.475             -12           72509           18128         -0.1148;
  1297   11.484             -12           72599           18150         -0.1184;
  1298   11.493             -13           72686           18171         -0.1227;
  1299   11.502             -13           72767           18192         -0.1270;
  1300   11.510             -13           72847           18213         -0.1306;
  1301   11.519             -14           72924           18232         -0.1349;
  1302   11.528             -14           72997           18251         -0.1386;
  1303   11.537             -15           73067           18269         -0.1429;
  1304   11.546             -15           73134           18286         -0.1465;
  1305   11.555             -15           73198           18302         -0.1508;
  1306   11.564             -16           73259           18318         -0.1545;
  1307   11.572             -16           73316           18332         -0.1581;
  1308   11.581             -17           73370           18346         -0.1624;
  1309   11.590             -17           73420           18358         -0.1661;
  1310   11.599             -17           73466           18370         -0.1703;
  1311   11.608             -18           73508           18380         -0.1740;
  1312   11.617             -18           73547           18390         -0.1777;
  1313   11.626             -19           73582           18399         -0.1813;
  1314   11.634             -19           73613           18406         -0.1856;
  1315   11.643             -19           73641           18413         -0.1893;
  1316   11.652             -20           73664           18419         -0.1929;
  1317   11.661             -20           73683           18423         -0.1966;
  1318   11.670             -21           73698           18427         -0.2002;
  1319   11.679             -21           73709           18430         -0.2039;
  1320   11.688             -21           73717           18432         -0.2076;
  1321   11.696             -22           73720           18433         -0.2112;
  1322   11.705             -22           73720           18433         -0.2149;
  1323   11.714             -22           73716           18433         -0.2186;
  1324   11.723             -23           73708           18431         -0.2222;
  1325   11.732             -23           73696           18428         -0.2259;
  1326   11.741             -24           73681           18424         -0.2295;
  1327   11.749             -24           73663           18420         -0.2326;
  1328   11.758             -24           73641           18414         -0.2363;
  1329   11.767             -25           73616           18408         -0.2399;
  1330   11.776             -25           73589           18401         -0.2430;
  1331   11.785             -25           73558           18393         -0.2466;
  1332   11.794             -26           73524           18385         -0.2497;
  1333   11.803             -26           73488           18376         -0.2534;
  1334   11.811             -26           73449           18366         -0.2564;
  1335   11.820             -27           73407           18355         -0.2601;
  1336   11.829             -27           73363           18344         -0.2631;
  1337   11.838             -27           73317           18332         -0.2668;
  1338   11.847             -28           73268           18320         -0.2698;
  1339   11.856             -28           73216           18307         -0.2729;
  1340   11.865             -28           73163           18293         -0.2759;
  1341   11.873             -29           73107           18279         -0.2790;
  1342   11.882             -29           73049           18264         -0.2827;
  1343   11.891             -29           72989           18249         -0.2857;
  1344   11.900             -30           72927           18233         -0.2888;
  1345   11.909             -30           72864           18217         -0.2912;
  1346   11.918             -30           72799           18201         -0.2943;
  1347   11.927             -31           72732           18184         -0.2973;
  1348   11.935             -31           72663           18166         -0.3004;
  1349   11.944             -31           72593           18148         -0.3034;
  1350   11.953             -31           72521           18130         -0.3059;
  1351   11.962             -32           72447           18112         -0.3089;
  1352   11.971             -32           72372           18092         -0.3120;
  1353   11.980             -32           72294           18073         -0.3144;
  1354   11.989             -33           72215           18053         -0.3175;
  1355   11.997             -33           72133           18032         -0.3199;
  1356   12.006             -33           72050           18012         -0.3223;
  1357   12.015             -33           71964           17990         -0.3248;
  1358   12.024             -34           71877           17968         -0.3278;
  1359   12.033             -34           71787           17946         -0.3303;
  1360   12.042             -34           71696           17923         -0.3327;
  1361   12.051             -34           71604           17900         -0.3352;
  1362   12.059             -35           71509           17876         -0.3376;
  1363   12.068             -35           71413           17851         -0.3400;
  1364   12.077             -35           71316           17827         -0.3425;
  1365   12.086             -35           71216           17801         -0.3443;
  1366   12.095             -36           71115           17776         -0.3468;
  1367   12.104             -36           71011           17749         -0.3492;
  1368   12.113             -36           70905           17723         -0.3510;
  1369   12.121             -36           70797           17696         -0.3535;
  1370   12.130             -36           70687           17668         -0.3553;
  1371   12.139             -37           70574           17640         -0.3578;
  1372   12.148             -37           70459           17612         -0.3596;
  1373   12.157             -37           70342           17583         -0.3614;
  1374   12.166             -37           70224           17553         -0.3632;
  1375   12.174             -37           70104           17523         -0.3651;
  1376   12.183             -38           69983           17492         -0.3669;
  1377   12.192             -38           69859           17461         -0.3687;
  1378   12.201             -38           69734           17429         -0.3706;
  1379   12.210             -38           69606           17397         -0.3724;
  1380   12.219             -38           69475           17364         -0.3742;
  1381   12.228             -38           69342           17331         -0.3755;
  1382   12.236             -39           69206           17298         -0.3773;
  1383   12.245             -39           69068           17264         -0.3785;
  1384   12.254             -39           68929           17229         -0.3803;
  1385   12.263             -39           68790           17194         -0.3816;
  1386   12.272             -39           68649           17158         -0.3828;
  1387   12.281             -39           68505           17122         -0.3840;
  1388   12.290             -39           68359           17085         -0.3858;
  1389   12.298             -40           68211           17048         -0.3871;
  1390   12.307             -40           68061           17010         -0.3877;
  1391   12.316             -40           67907           16972         -0.3889;
  1392   12.325             -40           67750           16935         -0.3901;
  1393   12.334             -40           67592           16896         -0.3913;
  1394   12.343             -40           67435           16856         -0.3919;
  1395   12.352             -40           67277           16815         -0.3932;
  1396   12.360             -40           67117           16775         -0.3938;
  1397   12.369             -40           66954           16735         -0.3950;
  1398   12.378             -41           66790           16693         -0.3956;
  1399   12.387             -41           66624           16652         -0.3962;
  1400   12.396             -41           66456           16611         -0.3968;
  1401   12.405             -41           66286           16569         -0.3974;
  1402   12.414             -41           66115           16528         -0.3980;
  1403   12.422             -41           65946           16484         -0.3987;
  1404   12.431             -41           65777           16441         -0.3987;
  1405   12.440             -41           65605           16397         -0.3993;
  1406   12.449             -41           65432           16354         -0.3999;
  1407   12.458             -41           65257           16311         -0.3999;
  1408   12.467             -41           65080           16267         -0.3999;
  1409   12.476             -41           64901           16224         -0.4005;
  1410   12.484             -41           64722           16180         -0.4005;
  1411   12.493             -41           64546           16134         -0.4005;
  1412   12.502             -41           64369           16088         -0.4005;
  1413   12.511             -41           64190           16043         -0.4005;
  1414   12.520             -41           64008           15998         -0.4005;
  1415   12.529             -41           63824           15953         -0.3999;
  1416   12.538             -41           63638           15908         -0.3999;
  1417   12.546             -41           63452           15862         -0.3993;
  1418   12.555             -41           63268           15815         -0.3993;
  1419   12.564             -41           63084           15768         -0.3987;
  1420   12.573             -41           62898           15720         -0.3980;
  1421   12.582             -41           62709           15673         -0.3974;
  1422   12.591             -41           62518           15626         -0.3968;
  1423   12.599             -41           62324           15579         -0.3962;
  1424   12.608             -40           62130           15531         -0.3956;
  1425   12.617             -40           61939           15481         -0.3950;
  1426   12.626             -40           61747           15432         -0.3938;
  1427   12.635             -40           61551           15382         -0.3932;
  1428   12.644             -40           61353           15333         -0.3919;
  1429   12.653             -40           61151           15284         -0.3913;
  1430   12.661             -40           60947           15235         -0.3901;
  1431   12.670             -40           60745           15184         -0.3889;
  1432   12.679             -40           60544           15132         -0.3883;
  1433   12.688             -40           60342           15080         -0.3871;
  1434   12.697             -39           60136           15028         -0.3858;
  1435   12.706             -39           59926           14976         -0.3840;
  1436   12.715             -39           59715           14924         -0.3828;
  1437   12.723             -39           59501           14872         -0.3816;
  1438   12.732             -39           59288           14820         -0.3803;
  1439   12.741             -39           59077           14765         -0.3785;
  1440   12.750             -39           58864           14711         -0.3773;
  1441   12.759             -38           58648           14657         -0.3755;
  1442   12.768             -38           58428           14604         -0.3736;
  1443   12.777             -38           58207           14551         -0.3724;
  1444   12.785             -38           57987           14496         -0.3706;
  1445   12.794             -38           57771           14440         -0.3687;
  1446   12.803             -38           57552           14384         -0.3669;
  1447   12.812             -37           57330           14328         -0.3651;
  1448   12.821             -37           57105           14273         -0.3632;
  1449   12.830             -37           56878           14218         -0.3608;
  1450   12.839             -37           56653           14162         -0.3590;
  1451   12.847             -37           56431           14105         -0.3571;
  1452   12.856             -36           56208           14048         -0.3547;
  1453   12.865             -36           55982           13991         -0.3529;
  1454   12.874             -36           55754           13935         -0.3504;
  1455   12.883             -36           55524           13880         -0.3486;
  1456   12.892             -35           55295           13823         -0.3462;
  1457   12.901             -35           55069           13765         -0.3437;
  1458   12.909             -35           54843           13707         -0.3419;
  1459   12.918             -35           54615           13649         -0.3394;
  1460   12.927             -34           54383           13592         -0.3370;
  1461   12.936             -34           54150           13536         -0.3346;
  1462   12.945             -34           53917           13478         -0.3321;
  1463   12.954             -34           53686           13419         -0.3291;
  1464   12.963             -33           53455           13360         -0.3266;
  1465   12.971             -33           53223           13301         -0.3242;
  1466   12.980             -33           52987           13243         -0.3217;
  1467   12.989             -33           52750           13184         -0.3187;
  1468   12.998             -32           52512           13126         -0.3162;
  1469   13.007             -32           52275           13067         -0.3132;
  1470   13.016             -32           52038           13007         -0.3107;
  1471   13.024             -31           51800           12947         -0.3077;
  1472   13.033             -31           51559           12887         -0.3053;
  1473   13.042             -31           51317           12828         -0.3022;
  1474   13.051             -31           51074           12769         -0.2991;
  1475   13.060             -30           50832           12709         -0.2961;
  1476   13.069             -30           50590           12648         -0.2930;
  1477   13.078             -30           50348           12588         -0.2900;
  1478   13.086             -29           50106           12528         -0.2869;
  1479   13.095             -29           49864           12467         -0.2839;
  1480   13.104             -29           49622           12407         -0.2808;
  1481   13.113             -28           49381           12347         -0.2778;
  1482   13.122             -28           49140           12286         -0.2747;
  1483   13.131             -28           48900           12226         -0.2717;
  1484   13.140             -27           48661           12166         -0.2680;
  1485   13.148             -27           48422           12107         -0.2650;
  1486   13.157             -27           48185           12047         -0.2619;
  1487   13.166             -26           47949           11988         -0.2582;
  1488   13.175             -26           47713           11929         -0.2552;
  1489   13.184             -26           47478           11871         -0.2515;
  1490   13.193             -25           47244           11813         -0.2485;
  1491   13.202             -25           47012           11755         -0.2448;
  1492   13.210             -25           46782           11697         -0.2411;
  1493   13.219             -24           46553           11639         -0.2381;
  1494   13.228             -24           46324           11582         -0.2344;
  1495   13.237             -24           46096           11525         -0.2308;
  1496   13.246             -23           45868           11468         -0.2271;
  1497   13.255             -23           45642           11412         -0.2234;
  1498   13.264             -22           45418           11355         -0.2198;
  1499   13.272             -22           45195           11298         -0.2167;
  1500   13.281             -22           44971           11243         -0.2131;
  1501   13.290             -21           44746           11188         -0.2094;
  1502   13.299             -21           44525           11132         -0.2051;
  1503   13.308             -21           44306           11076         -0.2015;
  1504   13.317             -20           44088           11020         -0.1978;
  1505   13.326             -20           43869           10966         -0.1941;
  1506   13.334             -19           43648           10912         -0.1905;
  1507   13.343             -19           43427           10859         -0.1868;
  1508   13.352             -19           43211           10804         -0.1832;
  1509   13.361             -18           42999           10749         -0.1789;
  1510   13.370             -18           42786           10695         -0.1752;
  1511   13.379             -17           42571           10642         -0.1716;
  1512   13.388             -17           42356           10590         -0.1673;
  1513   13.396             -17           42143           10538         -0.1636;
  1514   13.405             -16           41936           10485         -0.1593;
  1515   13.414             -16           41732           10432         -0.1557;
  1516   13.423             -15           41527           10381         -0.1514;
  1517   13.432             -15           41322           10330         -0.1477;
  1518   13.441             -15           41118           10280         -0.1435;
  1519   13.449             -14           40915           10231         -0.1398;
  1520   13.458             -14           40718           10181         -0.1355;
  1521   13.467             -13           40525           10132         -0.1319;
  1522   13.476             -13           40332           10082         -0.1276;
  1523   13.485             -13           40141           10035         -0.1239;
  1524   13.494             -12           39950            9988         -0.1197;
  1525   13.503             -12           39762            9941         -0.1154;
  1526   13.511             -11           39576            9895         -0.1111;
  1527   13.520             -11           39393            9850         -0.1074;
  1528   13.529             -10           39214            9804         -0.1032;
  1529   13.538             -10           39038            9759         -0.0989;
  1530   13.547             -10           38863            9714         -0.0952;
  1531   13.556              -9           38690            9671         -0.0910;
  1532   13.565              -9           38518            9629         -0.0867;
  1533   13.573              -8           38348            9587         -0.0824;
  1534   13.582              -8           38181            9546         -0.0781;
  1535   13.591              -8           38018            9505         -0.0739;
  1536   13.600              -7           37858            9463         -0.0702;
  1537   13.609              -7           37701            9423         -0.0659;
  1538   13.618              -6           37544            9384         -0.0617;
  1539   13.627              -6           37390            9345         -0.0574;
  1540   13.635              -5           37238            9308         -0.0531;
  1541   13.644              -5           37088            9271         -0.0488;
  1542   13.653              -4           36940            9234         -0.0446;
  1543   13.662              -4           36795            9198         -0.0403;
  1544   13.671              -4           36655            9162         -0.0366;
  1545   13.680              -3           36516            9126         -0.0324;
  1546   13.689              -3           36380            9092         -0.0281;
  1547   13.697              -2           36245            9058         -0.0238;
  1548   13.706              -2           36113            9025         -0.0195;
  1549   13.715              -1           35983            8992         -0.0153;
  1550   13.724              -1           35855            8960         -0.0110;
  1551   13.733              -1           35729            8930         -0.0067;
  1552   13.742              -0           35606            8899         -0.0024;
  1553   13.751               0           35487            8869          0.0018;
  1554   13.759               1           35371            8839          0.0061;
  1555   13.768               1           35257            8810          0.0104;
  1556   13.777               2           35145            8782          0.0147;
  1557   13.786               2           35037            8755          0.0189;
  1558   13.795               2           34931            8728          0.0232;
  1559   13.804               3           34828            8702          0.0275;
  1560   13.813               3           34728            8677          0.0317;
  1561   13.821               4           34630            8653          0.0354;
  1562   13.830               4           34535            8630          0.0397;
  1563   13.839               5           34442            8608          0.0440;
  1564   13.848               5           34352            8586          0.0482;
  1565   13.857               5           34265            8565          0.0525;
  1566   13.866               6           34184            8544          0.0568;
  1567   13.874               6           34106            8524          0.0611;
  1568   13.883               7           34029            8504          0.0653;
  1569   13.892               7           33956            8486          0.0696;
  1570   13.901               8           33887            8468          0.0733;
  1571   13.910               8           33820            8451          0.0775;
  1572   13.919               8           33757            8435          0.0818;
  1573   13.928               9           33697            8420          0.0861;
  1574   13.936               9           33640            8405          0.0904;
  1575   13.945              10           33587            8392          0.0940;
  1576   13.954              10           33537            8380          0.0983;
  1577   13.963              11           33491            8368          0.1026;
  1578   13.972              11           33449            8357          0.1068;
  1579   13.981              11           33410            8348          0.1105;
  1580   13.990              12           33374            8339          0.1148;
  1581   13.998              12           33343            8331          0.1190;
  1582   14.007              13           33315            8324          0.1227;
  1583   14.016              13           33290            8318          0.1270;
  1584   14.025              14           33269            8313          0.1313;
  1585   14.034              14           33252            8308          0.1349;
  1586   14.043              14           33239            8305          0.1392;
  1587   14.052              15           33229            8303          0.1429;
  1588   14.060              15           33223            8301          0.1471;
  1589   14.069              16           33221            8300          0.1508;
  1590   14.078              16           33221            8300          0.1551;
  1591   14.087              16           33226            8300          0.1587;
  1592   14.096              17           33235            8303          0.1630;
  1593   14.105              17           33247            8306          0.1667;
  1594   14.114              18           33262            8310          0.1703;
  1595   14.122              18           33281            8314          0.1746;
  1596   14.131              18           33302            8320          0.1783;
  1597   14.140              19           33327            8326          0.1819;
  1598   14.149              19           33354            8333          0.1862;
  1599   14.158              20           33384            8340          0.1899;
  1600   14.167              20           33418            8349          0.1935;
  1601   14.176              20           33453            8358          0.1972;
  1602   14.184              21           33492            8367          0.2009;
  1603   14.193              21           33533            8378          0.2045;
  1604   14.202              21           33577            8389          0.2082;
  1605   14.211              22           33623            8400          0.2118;
  1606   14.220              22           33672            8413          0.2155;
  1607   14.229              23           33723            8426          0.2192;
  1608   14.238              23           33777            8439          0.2228;
  1609   14.246              23           33833            8454          0.2265;
  1610   14.255              24           33892            8468          0.2302;
  1611   14.264              24           33952            8484          0.2338;
  1612   14.273              24           34015            8500          0.2369;
  1613   14.282              25           34080            8516          0.2405;
  1614   14.291              25           34146            8533          0.2442;
  1615   14.299              25           34215            8551          0.2473;
  1616   14.308              26           34285            8568          0.2509;
  1617   14.317              26           34357            8587          0.2540;
  1618   14.326              26           34431            8605          0.2576;
  1619   14.335              27           34508            8625          0.2607;
  1620   14.344              27           34586            8644          0.2643;
  1621   14.353              27           34666            8665          0.2674;
  1622   14.361              28           34748            8685          0.2705;
  1623   14.370              28           34832            8706          0.2741;
  1624   14.379              28           34918            8728          0.2772;
  1625   14.388              29           35006            8750          0.2802;
  1626   14.397              29           35096            8772          0.2833;
  1627   14.406              29           35188            8795          0.2863;
  1628   14.415              30           35281            8819          0.2894;
  1629   14.423              30           35375            8843          0.2924;
  1630   14.432              30           35472            8867          0.2955;
  1631   14.441              31           35569            8891          0.2985;
  1632   14.450              31           35668            8916          0.3010;
  1633   14.459              31           35769            8942          0.3040;
  1634   14.468              32           35871            8968          0.3071;
  1635   14.477              32           35976            8994          0.3095;
  1636   14.485              32           36082            9020          0.3126;
  1637   14.494              32           36190            9047          0.3156;
  1638   14.503              33           36301            9075          0.3181;
  1639   14.512              33           36413            9102          0.3205;
  1640   14.521              33           36527            9130          0.3236;
  1641   14.530              33           36642            9159          0.3260;
  1642   14.539              34           36759            9189          0.3284;
  1643   14.547              34           36877            9219          0.3309;
  1644   14.556              34           36996            9249          0.3333;
  1645   14.565              34           37117            9279          0.3358;
  1646   14.574              35           37240            9310          0.3382;
  1647   14.583              35           37365            9341          0.3407;
  1648   14.592              35           37493            9373          0.3431;
  1649   14.601              35           37623            9405          0.3455;
  1650   14.609              36           37756            9438          0.3474;
  1651   14.618              36           37891            9471          0.3498;
  1652   14.627              36           38026            9506          0.3523;
  1653   14.636              36           38163            9540          0.3541;
  1654   14.645              37           38302            9575          0.3559;
  1655   14.654              37           38443            9611          0.3584;
  1656   14.663              37           38585            9647          0.3602;
  1657   14.671              37           38730            9683          0.3620;
  1658   14.680              37           38877            9720          0.3639;
  1659   14.689              38           39027            9757          0.3657;
  1660   14.698              38           39180            9794          0.3675;
  1661   14.707              38           39333            9832          0.3694;
  1662   14.716              38           39487            9871          0.3712;
  1663   14.724              38           39641            9911          0.3730;
  1664   14.733              38           39798            9951          0.3742;
  1665   14.742              39           39958            9990          0.3761;
  1666   14.751              39           40119           10031          0.3779;
  1667   14.760              39           40283           10071          0.3791;
  1668   14.769              39           40450           10112          0.3803;
  1669   14.778              39           40619           10154          0.3822;
  1670   14.786              39           40788           10196          0.3834;
  1671   14.795              39           40959           10239          0.3846;
  1672   14.804              40           41129           10282          0.3858;
  1673   14.813              40           41302           10326          0.3871;
  1674   14.822              40           41479           10371          0.3883;
  1675   14.831              40           41658           10415          0.3895;
  1676   14.840              40           41840           10459          0.3901;
  1677   14.848              40           42024           10505          0.3913;
  1678   14.857              40           42208           10551          0.3919;
  1679   14.866              40           42392           10598          0.3932;
  1680   14.875              40           42576           10645          0.3938;
  1681   14.884              40           42764           10693          0.3944;
  1682   14.893              41           42955           10740          0.3956;
  1683   14.902              41           43149           10787          0.3962;
  1684   14.910              41           43344           10835          0.3968;
  1685   14.919              41           43540           10883          0.3974;
  1686   14.928              41           43734           10932          0.3974;
  1687   14.937              41           43927           10982          0.3980;
  1688   14.946              41           44123           11032          0.3987;
  1689   14.955              41           44322           11081          0.3987;
  1690   14.964              41           44524           11130          0.3993;
  1691   14.972              41           44728           11179          0.3993;
  1692   14.981              41           44931           11229          0.3993;
  1693   14.990              41           45132           11281          0.3993;
  1694   14.999              41           45333           11333          0.3993;
  1695   15.008              41           45537           11385          0.3993;
  1696   15.017              41           45745           11437          0.3993;
  1697   15.026              41           45956           11488          0.3993;
  1698   15.034              41           46168           11539          0.3993;
  1699   15.043              41           46379           11592          0.3987;
  1700   15.052              41           46589           11646          0.3987;
  1701   15.061              41           46799           11701          0.3980;
  1702   15.070              41           47012           11755          0.3974;
  1703   15.079              41           47229           11809          0.3968;
  1704   15.088              41           47449           11862          0.3968;
  1705   15.096              41           47670           11915          0.3962;
  1706   15.105              40           47890           11970          0.3950;
  1707   15.114              40           48109           12026          0.3944;
  1708   15.123              40           48329           12082          0.3938;
  1709   15.132              40           48552           12138          0.3932;
  1710   15.141              40           48778           12194          0.3919;
  1711   15.149              40           49006           12250          0.3913;
  1712   15.158              40           49235           12306          0.3901;
  1713   15.167              40           49463           12363          0.3889;
  1714   15.176              40           49691           12422          0.3883;
  1715   15.185              40           49922           12480          0.3871;
  1716   15.194              39           50154           12538          0.3858;
  1717   15.203              39           50388           12596          0.3846;
  1718   15.211              39           50623           12654          0.3834;
  1719   15.220              39           50858           12713          0.3816;
  1720   15.229              39           51094           12772          0.3803;
  1721   15.238              39           51331           12831          0.3791;
  1722   15.247              39           51569           12889          0.3773;
  1723   15.256              38           51807           12948          0.3761;
  1724   15.265              38           52044           13008          0.3742;
  1725   15.273              38           52281           13068          0.3724;
  1726   15.282              38           52519           13128          0.3712;
  1727   15.291              38           52759           13187          0.3694;
  1728   15.300              38           53001           13247          0.3675;
  1729   15.309              37           53242           13307          0.3657;
  1730   15.318              37           53482           13368          0.3639;
  1731   15.327              37           53724           13429          0.3620;
  1732   15.335              37           53969           13490          0.3602;
  1733   15.344              37           54216           13551          0.3578;
  1734   15.353              36           54463           13612          0.3559;
  1735   15.362              36           54709           13674          0.3535;
  1736   15.371              36           54955           13737          0.3516;
  1737   15.380              36           55204           13799          0.3492;
  1738   15.389              36           55457           13861          0.3474;
  1739   15.397              35           55710           13923          0.3449;
  1740   15.406              35           55960           13986          0.3425;
  1741   15.415              35           56210           14050          0.3407;
  1742   15.424              35           56465           14114          0.3382;
  1743   15.433              34           56723           14178          0.3358;
  1744   15.442              34           56983           14241          0.3333;
  1745   15.451              34           57241           14306          0.3309;
  1746   15.459              34           57497           14372          0.3278;
  1747   15.468              33           57756           14438          0.3254;
  1748   15.477              33           58020           14502          0.3230;
  1749   15.486              33           58286           14567          0.3205;
  1750   15.495              32           58547           14632          0.3175;
  1751   15.504              32           58806           14699          0.3150;
  1752   15.513              32           59067           14766          0.3120;
  1753   15.521              32           59333           14831          0.3095;
  1754   15.530              31           59600           14895          0.3065;
  1755   15.539              31           59864           14961          0.3034;
  1756   15.548              31           60124           15027          0.3010;
  1757   15.557              30           60387           15094          0.2979;
  1758   15.566              30           60653           15159          0.2949;
  1759   15.574              30           60921           15224          0.2918;
  1760   15.583              30           61184           15291          0.2888;
  1761   15.592              29           61445           15358          0.2857;
  1762   15.601              29           61708           15425          0.2827;
  1763   15.610              29           61975           15491          0.2796;
  1764   15.619              28           62242           15556          0.2766;
  1765   15.628              28           62505           15622          0.2729;
  1766   15.636              28           62765           15690          0.2698;
