 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort

[    0    0.000               0               0               0          0.0000;
     1    0.009               0               0               0          0.0000;
     2    0.018               0               0               0          0.0000;
     3    0.027               0               0               0          0.0000;
     4    0.035               0               0               0          0.0000;
     5    0.044               0               0               0          0.0000;
     6    0.053               0               0               0          0.0000;
     7    0.062               0               0               0          0.0000;
     8    0.071               0               0               0          0.0000;
     9    0.080               0               0               0          0.0000;
    10    0.089               0               0               0          0.0000;
    11    0.097               0               0               0          0.0000;
    12    0.106               0               0               0          0.0000;
    13    0.115               0               0               0          0.0000;
    14    0.124               0               0               0          0.0000;
    15    0.133               0               0               0          0.0000;
    16    0.142               0               0               0          0.0000;
    17    0.151               0               0               0          0.0000;
    18    0.159               0               0               0          0.0000;
    19    0.168               0               0               0          0.0000;
    20    0.177               0               0               0          0.0000;
    21    0.186               0               0               0          0.0000;
    22    0.195               0               0               0          0.0000;
    23    0.204               0               0               0          0.0000;
    24    0.213               0               0               0          0.0000;
    25    0.221               0               0               0          0.0000;
    26    0.230               0               0               0          0.0000;
    27    0.239               0               0               0          0.0000;
    28    0.248               0               0               0          0.0000;
    29    0.257               0               0               0          0.0000;
    30    0.266               0               0               0          0.0000;
    31    0.274               0               0               0          0.0000;
    32    0.283               0               0               0          0.0000;
    33    0.292               0               0               0          0.0000;
    34    0.301               0               0               0          0.0000;
    35    0.310               0               0               0          0.0000;
    36    0.319               0               0               0          0.0000;
    37    0.328               0               0               0          0.0000;
    38    0.336               0               0               0          0.0000;
    39    0.345               0               0               0          0.0000;
    40    0.354               0               0               0          0.0000;
    41    0.363               0               0               0          0.0000;
    42    0.372               0               0               0          0.0000;
    43    0.381               0               0               0          0.0000;
    44    0.390               0               0               0          0.0000;
    45    0.398               0               0               0          0.0000;
    46    0.407               0               0               0          0.0000;
    47    0.416               0               0               0          0.0000;
    48    0.425               0               0               0          0.0000;
    49    0.434               0               0               0          0.0000;
    50    0.443               0               0               0          0.0000;
    51    0.452               0               0               0          0.0000;
    52    0.460               0               0               0          0.0000;
    53    0.469               0               0               0          0.0000;
    54    0.478               0               0               0          0.0000;
    55    0.487               0               0               0          0.0000;
    56    0.496               0               0               0          0.0000;
    57    0.505               0               0               0          0.0000;
    58    0.514               0               0               0          0.0000;
    59    0.522               0               0               0          0.0000;
    60    0.531               0               0               0          0.0000;
    61    0.540               0               0               0          0.0000;
    62    0.549               0               0               0          0.0000;
    63    0.558               0               0               0          0.0000;
    64    0.567               0               0               0          0.0000;
    65    0.576               0               0               0          0.0000;
    66    0.584               0               0               0          0.0000;
    67    0.593               0               0               0          0.0000;
    68    0.602               0               0               0          0.0000;
    69    0.611               0               0               0          0.0000;
    70    0.620               0               0               0          0.0000;
    71    0.629               0               0               0          0.0000;
    72    0.638               0               0               0          0.0000;
    73    0.646               0               0               0          0.0000;
    74    0.655               0               0               0          0.0000;
    75    0.664               0               0               0          0.0000;
    76    0.673               0               0               0          0.0000;
    77    0.682               0               0               0          0.0000;
    78    0.691               0               0               0          0.0000;
    79    0.699               0               0               0          0.0000;
    80    0.708               0               0               0          0.0000;
    81    0.717               0               0               0          0.0000;
    82    0.726               0               0               0          0.0000;
    83    0.735               0               0               0          0.0000;
    84    0.744               0               0               0          0.0000;
    85    0.753               0               0               0          0.0000;
    86    0.761               0               0               0          0.0000;
    87    0.770               0               0               0          0.0000;
    88    0.779               0               0               0          0.0000;
    89    0.788               0               0               0          0.0000;
    90    0.797               0               0               0          0.0000;
    91    0.806               0               0               0          0.0000;
    92    0.815               0               0               0          0.0000;
    93    0.823               0               0               0          0.0000;
    94    0.832               0               0               0          0.0000;
    95    0.841               0               0               0          0.0006;
    96    0.850               0               0               0          0.0006;
    97    0.859               0               0               0          0.0006;
    98    0.868               0               0               0          0.0006;
    99    0.877               0               0               0          0.0006;
   100    0.885               0               0               0          0.0006;
   101    0.894               0               0               0          0.0006;
   102    0.903               0               0               0          0.0006;
   103    0.912               0               0               0          0.0006;
   104    0.921               0               0               0          0.0006;
   105    0.930               0               0               0          0.0006;
   106    0.939               0               0               0          0.0006;
   107    0.947               0               0               0          0.0006;
   108    0.956               0               0               0          0.0006;
   109    0.965               0               0               0          0.0006;
   110    0.974               0               0               0          0.0006;
   111    0.983               0               0               0          0.0006;
   112    0.992               0               0               0          0.0006;
   113    1.001               0               0               0          0.0006;
   114    1.009               0               0               0          0.0006;
   115    1.018               0               0               0          0.0006;
   116    1.027               0               0               0          0.0006;
   117    1.036               0               0               0          0.0006;
   118    1.045               0               0               0          0.0006;
   119    1.054               0               0               0          0.0006;
   120    1.063               0               0               0          0.0012;
   121    1.071               0               0               0          0.0012;
   122    1.080               0               0               0          0.0012;
   123    1.089               0               0               0          0.0012;
   124    1.098               0               0               0          0.0012;
   125    1.107               0               0               0          0.0012;
   126    1.116               0               0               0          0.0012;
   127    1.124               0               0               0          0.0012;
   128    1.133               0               0               0          0.0012;
   129    1.142               0               0               0          0.0012;
   130    1.151               0               0               0          0.0012;
   131    1.160               0               0               0          0.0012;
   132    1.169               0               0               0          0.0012;
   133    1.178               0               0               0          0.0012;
   134    1.186               0               0               0          0.0012;
   135    1.195               0               0               0          0.0012;
   136    1.204               0               0               0          0.0012;
   137    1.213               0               0               0          0.0018;
   138    1.222               0               0               0          0.0018;
   139    1.231               0               0               0          0.0018;
   140    1.240               0               0               0          0.0018;
   141    1.248               0               0               0          0.0018;
   142    1.257               0               0               0          0.0018;
   143    1.266               0               0               0          0.0018;
   144    1.275               0               0               0          0.0018;
   145    1.284               0               0               0          0.0018;
   146    1.293               0               0               0          0.0018;
   147    1.302               0               0               0          0.0018;
   148    1.310               0               0               0          0.0018;
   149    1.319               0               0               0          0.0018;
   150    1.328               0               0               0          0.0018;
   151    1.337               0               0               0          0.0024;
   152    1.346               0               0               0          0.0024;
   153    1.355               0               0               0          0.0024;
   154    1.364               0               0               0          0.0024;
   155    1.372               0               0               0          0.0024;
   156    1.381               0               0               0          0.0024;
   157    1.390               0               0               0          0.0024;
   158    1.399               0               0               0          0.0024;
   159    1.408               0               0               0          0.0024;
   160    1.417               0               0               0          0.0024;
   161    1.426               0               0               0          0.0024;
   162    1.434               0               0               0          0.0031;
   163    1.443               0               0               0          0.0031;
   164    1.452               0               0               0          0.0031;
   165    1.461               0               0               0          0.0031;
   166    1.470               0               0               0          0.0031;
   167    1.479               0               0               1          0.0031;
   168    1.488               0               1               1          0.0031;
   169    1.496               0               1               1          0.0031;
   170    1.505               0               1               1          0.0031;
   171    1.514               0               1               1          0.0031;
   172    1.523               0               1               1          0.0037;
   173    1.532               0               1               1          0.0037;
   174    1.541               0               1               1          0.0037;
   175    1.549               0               1               1          0.0037;
   176    1.558               0               1               1          0.0037;
   177    1.567               0               1               1          0.0037;
   178    1.576               0               1               1          0.0037;
   179    1.585               0               1               1          0.0037;
   180    1.594               0               1               1          0.0037;
   181    1.603               0               1               1          0.0043;
   182    1.611               0               1               1          0.0043;
   183    1.620               0               2               1          0.0043;
   184    1.629               0               2               1          0.0043;
   185    1.638               0               2               1          0.0043;
   186    1.647               0               2               1          0.0043;
   187    1.656               0               2               1          0.0043;
   188    1.665               0               2               1          0.0043;
   189    1.673               0               2               1          0.0043;
   190    1.682               1               3               1          0.0049;
   191    1.691               1               3               1          0.0049;
   192    1.700               1               3               1          0.0049;
   193    1.709               1               3               1          0.0049;
   194    1.718               1               3               1          0.0049;
   195    1.727               1               3               1          0.0049;
   196    1.735               1               3               1          0.0049;
   197    1.744               1               3               1          0.0055;
   198    1.753               1               3               1          0.0055;
   199    1.762               1               3               1          0.0055;
   200    1.771               1               3               1          0.0055;
   201    1.780               1               3               1          0.0055;
   202    1.789               1               3               1          0.0055;
   203    1.797               1               3               1          0.0055;
   204    1.806               1               3               1          0.0061;
   205    1.815               1               4               1          0.0061;
   206    1.824               1               4               1          0.0061;
   207    1.833               1               4               1          0.0061;
   208    1.842               1               4               1          0.0061;
   209    1.851               1               4               1          0.0061;
   210    1.859               1               4               1          0.0061;
   211    1.868               1               4               1          0.0067;
   212    1.877               1               4               1          0.0067;
   213    1.886               1               4               1          0.0067;
   214    1.895               1               4               1          0.0067;
   215    1.904               1               5               1          0.0067;
   216    1.913               1               5               1          0.0067;
   217    1.921               1               5               1          0.0073;
   218    1.930               1               5               1          0.0073;
   219    1.939               1               5               1          0.0073;
   220    1.948               1               5               1          0.0073;
   221    1.957               1               5               1          0.0073;
   222    1.966               1               5               1          0.0073;
   223    1.974               1               5               1          0.0079;
   224    1.983               1               5               1          0.0079;
   225    1.992               1               5               1          0.0079;
   226    2.001               1               6               1          0.0079;
   227    2.010               1               6               1          0.0079;
   228    2.019               1               6               1          0.0079;
   229    2.028               1               6               1          0.0085;
   230    2.036               1               6               1          0.0085;
   231    2.045               1               6               1          0.0085;
   232    2.054               1               6               1          0.0085;
   233    2.063               1               6               1          0.0085;
   234    2.072               1               6               1          0.0092;
   235    2.081               1               6               1          0.0092;
   236    2.090               1               6               1          0.0092;
   237    2.098               1               7               1          0.0092;
   238    2.107               1               7               1          0.0092;
   239    2.116               1               7               1          0.0098;
   240    2.125               1               7               1          0.0098;
   241    2.134               1               7               1          0.0098;
   242    2.143               1               7               1          0.0098;
   243    2.152               1               7               1          0.0098;
   244    2.160               1               7               2          0.0104;
   245    2.169               1               7               2          0.0104;
   246    2.178               1               7               2          0.0104;
   247    2.187               1               8               2          0.0104;
   248    2.196               1               8               2          0.0110;
   249    2.205               1               8               2          0.0110;
   250    2.214               1               8               2          0.0110;
   251    2.222               1               8               2          0.0110;
   252    2.231               1               8               2          0.0110;
   253    2.240               1               8               2          0.0116;
   254    2.249               1               8               2          0.0116;
   255    2.258               1               8               2          0.0116;
   256    2.267               1               9               2          0.0116;
   257    2.276               1               9               2          0.0122;
   258    2.284               1               9               2          0.0122;
   259    2.293               1               9               2          0.0122;
   260    2.302               1               9               2          0.0122;
   261    2.311               1               9               2          0.0122;
   262    2.320               1               9               2          0.0128;
   263    2.329               1               9               2          0.0128;
   264    2.338               1              10               2          0.0128;
   265    2.346               1              10               2          0.0128;
   266    2.355               1              10               3          0.0134;
   267    2.364               1              10               3          0.0134;
   268    2.373               1              10               3          0.0134;
   269    2.382               1              10               3          0.0134;
   270    2.391               1              10               3          0.0140;
   271    2.399               1              10               3          0.0140;
   272    2.408               1              10               3          0.0140;
   273    2.417               2              10               3          0.0147;
   274    2.426               2              10               3          0.0147;
   275    2.435               2              11               3          0.0147;
   276    2.444               2              11               3          0.0147;
   277    2.453               2              11               3          0.0153;
   278    2.461               2              11               3          0.0153;
   279    2.470               2              11               3          0.0153;
   280    2.479               2              11               3          0.0153;
   281    2.488               2              11               3          0.0159;
   282    2.497               2              11               3          0.0159;
   283    2.506               2              11               3          0.0159;
   284    2.515               2              11               3          0.0165;
   285    2.523               2              11               3          0.0165;
   286    2.532               2              11               3          0.0165;
   287    2.541               2              11               3          0.0165;
   288    2.550               2              11               3          0.0171;
   289    2.559               2              11               3          0.0171;
   290    2.568               2              11               3          0.0171;
   291    2.577               2              11               3          0.0177;
   292    2.585               2              11               3          0.0177;
   293    2.594               2              11               3          0.0177;
   294    2.603               2              11               3          0.0177;
   295    2.612               2              11               3          0.0183;
   296    2.621               2              12               3          0.0183;
   297    2.630               2              12               3          0.0183;
   298    2.639               2              12               3          0.0189;
   299    2.647               2              12               3          0.0189;
   300    2.656               2              12               3          0.0189;
   301    2.665               2              12               3          0.0195;
   302    2.674               2              12               3          0.0195;
   303    2.683               2              12               3          0.0195;
   304    2.692               2              12               3          0.0201;
   305    2.701               2              12               3          0.0201;
   306    2.709               2              12               3          0.0201;
   307    2.718               2              12               3          0.0208;
   308    2.727               2              12               3          0.0208;
   309    2.736               2              12               3          0.0208;
   310    2.745               2              12               3          0.0214;
   311    2.754               2              12               3          0.0214;
   312    2.763               2              12               3          0.0214;
   313    2.771               2              12               3          0.0220;
   314    2.780               2              12               3          0.0220;
   315    2.789               2              13               3          0.0220;
   316    2.798               2              13               3          0.0226;
   317    2.807               2              13               3          0.0226;
   318    2.816               2              13               3          0.0226;
   319    2.824               2              13               3          0.0232;
   320    2.833               2              13               4          0.0232;
   321    2.842               2              13               4          0.0238;
   322    2.851               2              13               4          0.0238;
   323    2.860               2              13               4          0.0238;
   324    2.869               3              13               4          0.0244;
   325    2.878               3              13               4          0.0244;
   326    2.886               3              13               4          0.0244;
   327    2.895               3              13               4          0.0250;
   328    2.904               3              13               4          0.0250;
   329    2.913               3              13               4          0.0256;
   330    2.922               3              13               4          0.0256;
   331    2.931               3              13               4          0.0256;
   332    2.940               3              13               4          0.0263;
   333    2.948               3              13               4          0.0263;
   334    2.957               3              13               4          0.0263;
   335    2.966               3              13               4          0.0269;
   336    2.975               3              13               4          0.0269;
   337    2.984               3              13               4          0.0275;
   338    2.993               3              13               4          0.0275;
   339    3.002               3              13               4          0.0275;
   340    3.010               3              13               4          0.0281;
   341    3.019               3              13               4          0.0281;
   342    3.028               3              13               4          0.0287;
   343    3.037               3              13               4          0.0287;
   344    3.046               3              13               4          0.0293;
   345    3.055               3              13               4          0.0293;
   346    3.064               3              13               4          0.0293;
   347    3.072               3              13               4          0.0299;
   348    3.081               3              13               4          0.0299;
   349    3.090               3              13               4          0.0305;
   350    3.099               3              14               4          0.0305;
   351    3.108               3              14               4          0.0311;
   352    3.117               3              14               4          0.0311;
   353    3.126               3              14               4          0.0311;
   354    3.134               3              14               4          0.0317;
   355    3.143               3              14               4          0.0317;
   356    3.152               3              14               4          0.0324;
   357    3.161               3              14               4          0.0324;
   358    3.170               3              14               4          0.0330;
   359    3.179               3              14               4          0.0330;
   360    3.188               3              14               4          0.0336;
   361    3.196               3              14               4          0.0336;
   362    3.205               3              14               4          0.0336;
   363    3.214               4              14               4          0.0342;
   364    3.223               4              14               4          0.0342;
   365    3.232               4              14               4          0.0348;
   366    3.241               4              14               4          0.0348;
   367    3.249               4              14               4          0.0354;
   368    3.258               4              14               4          0.0354;
   369    3.267               4              14               4          0.0360;
   370    3.276               4              14               4          0.0360;
   371    3.285               4              14               4          0.0366;
   372    3.294               4              14               4          0.0366;
   373    3.303               4              14               4          0.0372;
   374    3.311               4              14               4          0.0372;
   375    3.320               4              14               4          0.0379;
   376    3.329               4              14               4          0.0379;
   377    3.338               4              14               4          0.0385;
   378    3.347               4              14               4          0.0385;
   379    3.356               4              14               4          0.0391;
   380    3.365               4              14               4          0.0391;
   381    3.373               4              14               4          0.0397;
   382    3.382               4              14               4          0.0397;
   383    3.391               4              14               4          0.0403;
   384    3.400               4              14               4          0.0403;
   385    3.409               4              14               4          0.0409;
   386    3.418               4              14               4          0.0409;
   387    3.427               4              14               4          0.0415;
   388    3.435               4              15               4          0.0415;
   389    3.444               4              15               4          0.0421;
   390    3.453               4              15               4          0.0421;
   391    3.462               4              15               4          0.0427;
   392    3.471               4              15               4          0.0433;
   393    3.480               4              15               4          0.0433;
   394    3.489               5              16               4          0.0440;
   395    3.497               5              16               4          0.0440;
   396    3.506               5              16               4          0.0446;
   397    3.515               5              16               4          0.0446;
   398    3.524               5              16               4          0.0452;
   399    3.533               5              16               4          0.0452;
   400    3.542               5              17               4          0.0458;
   401    3.551               5              17               4          0.0464;
   402    3.559               5              17               4          0.0464;
   403    3.568               5              17               4          0.0470;
   404    3.577               5              18               4          0.0470;
   405    3.586               5              18               4          0.0476;
   406    3.595               5              18               4          0.0476;
   407    3.604               5              19               4          0.0482;
   408    3.613               5              19               4          0.0488;
   409    3.621               5              19               4          0.0488;
   410    3.630               5              20               5          0.0495;
   411    3.639               5              20               5          0.0495;
   412    3.648               5              21               5          0.0501;
   413    3.657               5              21               5          0.0507;
   414    3.666               5              21               5          0.0507;
   415    3.674               5              22               5          0.0513;
   416    3.683               5              22               5          0.0513;
   417    3.692               5              23               6          0.0519;
   418    3.701               5              23               6          0.0525;
   419    3.710               5              24               6          0.0525;
   420    3.719               5              24               6          0.0531;
   421    3.728               6              25               6          0.0537;
   422    3.736               6              25               7          0.0537;
   423    3.745               6              26               7          0.0543;
   424    3.754               6              26               7          0.0543;
   425    3.763               6              27               7          0.0549;
   426    3.772               6              27               7          0.0556;
   427    3.781               6              28               7          0.0556;
   428    3.790               6              28               7          0.0562;
   429    3.798               6              29               7          0.0568;
   430    3.807               6              29               7          0.0568;
   431    3.816               6              30               8          0.0574;
   432    3.825               6              30               8          0.0580;
   433    3.834               6              31               8          0.0580;
   434    3.843               6              31               8          0.0586;
   435    3.852               6              32               8          0.0592;
   436    3.860               6              32               8          0.0592;
   437    3.869               6              33               8          0.0598;
   438    3.878               6              33               8          0.0604;
   439    3.887               6              34               9          0.0604;
   440    3.896               6              34               9          0.0611;
   441    3.905               6              35               9          0.0617;
   442    3.914               6              35               9          0.0617;
   443    3.922               6              36               9          0.0623;
   444    3.931               6              36               9          0.0629;
   445    3.940               6              37               9          0.0629;
   446    3.949               7              37               9          0.0635;
   447    3.958               7              38              10          0.0641;
   448    3.967               7              38              10          0.0647;
   449    3.976               7              39              10          0.0647;
   450    3.984               7              39              10          0.0653;
   451    3.993               7              40              10          0.0659;
   452    4.002               7              40              10          0.0659;
   453    4.011               7              41              10          0.0665;
   454    4.020               7              42              11          0.0672;
   455    4.029               7              42              11          0.0678;
   456    4.038               7              43              11          0.0678;
   457    4.046               7              44              11          0.0684;
   458    4.055               7              44              11          0.0690;
   459    4.064               7              45              11          0.0696;
   460    4.073               7              46              12          0.0696;
   461    4.082               7              46              12          0.0702;
   462    4.091               7              47              12          0.0708;
   463    4.099               7              48              12          0.0714;
   464    4.108               7              49              12          0.0714;
   465    4.117               7              50              12          0.0720;
   466    4.126               7              51              13          0.0726;
   467    4.135               8              51              13          0.0733;
   468    4.144               8              52              13          0.0733;
   469    4.153               8              53              14          0.0739;
   470    4.161               8              55              14          0.0745;
   471    4.170               8              56              14          0.0751;
   472    4.179               8              57              14          0.0757;
   473    4.188               8              58              15          0.0757;
   474    4.197               8              59              15          0.0763;
   475    4.206               8              60              15          0.0769;
   476    4.215               8              62              16          0.0775;
   477    4.223               8              63              16          0.0781;
   478    4.232               8              65              16          0.0781;
   479    4.241               8              66              17          0.0788;
   480    4.250               8              68              17          0.0794;
   481    4.259               8              70              18          0.0800;
   482    4.268               8              71              18          0.0806;
   483    4.277               8              73              19          0.0806;
   484    4.285               8              75              19          0.0812;
   485    4.294               8              77              19          0.0818;
   486    4.303               8              79              20          0.0824;
   487    4.312               9              81              20          0.0830;
   488    4.321               9              83              21          0.0836;
   489    4.330               9              86              22          0.0836;
   490    4.339               9              88              22          0.0842;
   491    4.347               9              91              23          0.0849;
   492    4.356               9              93              24          0.0855;
   493    4.365               9              96              24          0.0861;
   494    4.374               9              99              25          0.0867;
   495    4.383               9             102              26          0.0873;
   496    4.392               9             105              27          0.0873;
   497    4.401               9             108              27          0.0879;
   498    4.409               9             112              28          0.0885;
   499    4.418               9             115              29          0.0891;
   500    4.427               9             119              30          0.0897;
   501    4.436               9             122              31          0.0904;
   502    4.445               9             126              32          0.0910;
   503    4.454               9             130              33          0.0916;
   504    4.463               9             134              34          0.0922;
   505    4.471               9             138              35          0.0922;
   506    4.480              10             143              36          0.0928;
   507    4.489              10             147              37          0.0934;
   508    4.498              10             152              38          0.0940;
   509    4.507              10             156              40          0.0946;
   510    4.516              10             161              41          0.0952;
   511    4.524              10             166              42          0.0958;
   512    4.533              10             171              43          0.0965;
   513    4.542              10             176              44          0.0971;
   514    4.551              10             180              46          0.0977;
   515    4.560              10             185              47          0.0983;
   516    4.569              10             190              48          0.0989;
   517    4.578              10             195              49          0.0995;
   518    4.586              10             200              51          0.0995;
   519    4.595              10             205              52          0.1001;
   520    4.604              10             210              53          0.1007;
   521    4.613              10             215              55          0.1013;
   522    4.622              10             220              56          0.1020;
   523    4.631              11             225              57          0.1026;
   524    4.640              11             230              58          0.1032;
   525    4.648              11             235              59          0.1038;
   526    4.657              11             240              61          0.1044;
   527    4.666              11             245              62          0.1050;
   528    4.675              11             250              63          0.1056;
   529    4.684              11             255              64          0.1062;
   530    4.693              11             259              65          0.1068;
   531    4.702              11             264              67          0.1074;
   532    4.710              11             269              68          0.1081;
   533    4.719              11             273              69          0.1087;
   534    4.728              11             278              70          0.1093;
   535    4.737              11             283              71          0.1099;
   536    4.746              11             287              72          0.1105;
   537    4.755              11             292              74          0.1111;
   538    4.764              11             296              75          0.1117;
   539    4.772              12             301              76          0.1123;
   540    4.781              12             305              77          0.1129;
   541    4.790              12             309              78          0.1136;
   542    4.799              12             314              79          0.1142;
   543    4.808              12             318              80          0.1148;
   544    4.817              12             322              81          0.1154;
   545    4.826              12             326              83          0.1160;
   546    4.834              12             330              84          0.1166;
   547    4.843              12             334              84          0.1178;
